"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"p_ID";"dupl1_v_149";"v_92";"v_149";"v_166";"v_165";"v_135";"v_150";"v_168";"v_167";"v_136";"v_152";"v_170";"v_169";"v_137";"v_153";"v_172";"v_171";"v_138";"v_154";"v_174";"v_173";"v_139";"v_155";"v_176";"v_175";"v_140";"v_156";"v_178";"v_177";"v_141";"v_157";"v_180";"v_179";"v_142";"v_158";"v_182";"v_181";"v_143";"v_159";"v_184";"v_183";"v_144";"v_160";"v_186";"v_185";"v_145";"v_161";"v_188";"v_187";"v_146";"v_162";"v_190";"v_189";"v_147";"v_163";"v_192";"v_191";"v_148";"v_164";"v_194";"v_193";"dupl1_gender";"age";"remarks";"attention_check";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts4959618";"rts4959625";"rts4959704";"rts4988097";"rts4988100";"rts4988105";"rts4988118";"rts4988123";"rts4988126";"rts4988143";"rts4988146";"rts4988149";"rts4988156";"rts4988162";"rts4988171";"rts4988177";"rts4988180";"rts4988194";"rts4988196";"rts4988222";"rts4988226";"rts4988229";"rts4988232";"rts4988234";"rts4988238";"rts4988244";"rts4988257";"rts4988266";"rts4988270";"rts4988272";"rts4988274";"rts4988277";"rts5008117";"rts5008118";"rts5008134";"rts5008135";"rts5008141";"rts5008142";"rts5008147";"rts5008148";"rts5008154";"rts5008155";"rts5008160";"rts5008161";"rts5008178";"rts5008179";"rts5008181";"rts5008182";"rts5008201";"rts5008202";"rts5008207";"rts5008208";"rts5008215";"rts5008216";"rts5008230";"rts5008231";"rts5008238";"rts5008241";"rts5008299";"rts5008300";"rts5008307";"rts5008308"
"298";"0";"0";"31";"4959705";"-77";"182";"28";"602d950a6ef6bd838d2b3727";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"50";"67";"-77";"-77";"-77";"-77";"1";"21";"no";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,5008300,5008299,4988179,5008306,4959704,4959705";"1";"0";"0";"-77";"-77";"5e88c3441ae1c78e4fb4c544ca6bb699";"1";"0";"1614797295";"2021-03-03 18:48:15";"2021-03-03 18:51:17";"0000-00-00 00:00:00";"29";"0";"182";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"112";"90";"0";"0"
"299";"0";"0";"31";"4959705";"-77";"105";"30";"5f382068cc52712fc56adfa3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"14";"33";"1";"20";"-99";"3";"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,5008308,5008307,4959704,4959705";"1";"1";"0";"-77";"-77";"733bdb4ea90245bf755db1c145f80f2b";"1";"0";"1614797301";"2021-03-03 18:48:21";"2021-03-03 18:50:06";"0000-00-00 00:00:00";"28";"0";"105";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"76"
"300";"0";"0";"31";"4959705";"-77";"86";"6";"603e0323293b95bb25fc2934";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"50";"50";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"19";"nope";"3";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,5008142,5008141,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"0";"1";"0";"-77";"-77";"f1355dd7df8d25f83a2dd872fc3922f8";"1";"0";"1614797303";"2021-03-03 18:48:23";"2021-03-03 18:49:49";"0000-00-00 00:00:00";"25";"0";"86";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"67";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"301";"0";"0";"31";"4959705";"-77";"200";"9";"5f15a3a5545a2058865b1901";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"50";"51";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"29";"-99";"3";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,4988118,4988229,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"1";"0";"0";"-77";"-77";"8787eacf722137acfbb6aae0a4f13f09";"1";"0";"1614797305";"2021-03-03 18:48:25";"2021-03-03 18:51:46";"0000-00-00 00:00:00";"69";"0";"201";"0";"0";"0";"131";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"151";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"302";"0";"0";"31";"4959705";"-77";"80";"4";"5a8cec67aa46dd00016be8c4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"13";"83";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"24";"-99";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,5008135,5008134,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"0";"0";"0";"-77";"-77";"4b516ab5b3d0f8e0817d99d43151debf";"1";"0";"1614797310";"2021-03-03 18:48:30";"2021-03-03 18:49:50";"0000-00-00 00:00:00";"10";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"303";"0";"0";"31";"4959705";"-77";"297";"29";"5e2ecf8ad5947f490c9d0f08";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"25";"40";"-77";"-77";"1";"59";"no";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,4988180,4988277,5008306,4959704,4959705";"0";"1";"0";"-77";"-77";"4c94431ef24b5b8a1d5a1938dc9e009a";"1";"0";"1614797316";"2021-03-03 18:48:36";"2021-03-03 18:53:33";"0000-00-00 00:00:00";"111";"0";"297";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"181";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"246";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"304";"0";"0";"31";"4959705";"-77";"606";"12";"5b5e0e86902ad10001cfcc59";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"50";"50";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"36";"No problems";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36 OPR/74.0.3911.160";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,5008161,5008160,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"0";"0";"0";"-77";"-77";"62be18b0cad98f484af9fe3267205d64";"1";"0";"1614797318";"2021-03-03 18:48:38";"2021-03-03 18:58:44";"0000-00-00 00:00:00";"76";"0";"606";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"587";"569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"305";"0";"0";"31";"4959705";"-77";"346";"14";"5fb41734f8bfeb05bb6b3990";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"50";"50";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"33";" Sometimes  is very vague so I took a measure of averages that it might lead to the next stage, if the questions related to a step further down the chain the % chance would be minimised compared to simply the next stage";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,5008179,5008178,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"1";"1";"0";"-77";"-77";"7ec5d5ec53c875636fcadb8825417118";"1";"0";"1614797319";"2021-03-03 18:48:39";"2021-03-03 18:54:25";"0000-00-00 00:00:00";"65";"0";"346";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"243";"213";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"306";"0";"0";"31";"4959705";"-77";"259";"11";"5dfc01544a2ad4918e665575";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"25";"70";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"56";"No problems and a very good survey.";"3";"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:85.0) Gecko/20100101 Firefox/85.0";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,4988123,4988232,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"1";"0";"0";"-77";"-77";"84e5d5c879710545e9854566c2864cab";"1";"0";"1614797323";"2021-03-03 18:48:43";"2021-03-03 18:53:02";"0000-00-00 00:00:00";"85";"0";"259";"0";"0";"0";"0";"186";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"222";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"307";"0";"0";"31";"4959705";"-77";"127";"13";"56752c4529c5470012d66d5f";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"100";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"58";"-99";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,4988126,4988234,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"1";"0";"0";"-77";"-77";"e913877442b220b815323b85fb2bee07";"1";"0";"1614797326";"2021-03-03 18:48:46";"2021-03-03 18:50:53";"0000-00-00 00:00:00";"22";"0";"127";"0";"0";"0";"0";"0";"63";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"105";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"308";"0";"0";"31";"4959705";"-77";"168";"25";"5f12ec841d80f12a2df4b3c0";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"25";"40";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"18";"-99";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,4988171,4988272,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"1";"1";"0";"-77";"-77";"d34f986f406d3a7f5c814630ff3819ed";"1";"0";"1614797335";"2021-03-03 18:48:55";"2021-03-03 18:51:43";"0000-00-00 00:00:00";"27";"0";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"309";"0";"0";"31";"4959705";"-77";"127";"7";"5fc6c66db312473beedf9d4a";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"15";"20";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"38";"none";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,4988105,4988226,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"0";"1";"0";"-77";"-77";"950ddfb666c01c72f5b6411388217ac1";"1";"0";"1614797342";"2021-03-03 18:49:02";"2021-03-03 18:51:09";"0000-00-00 00:00:00";"24";"0";"127";"0";"0";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"310";"0";"0";"31";"4959705";"-77";"1272";"10";"5f96f60848915003ba0e1ee7";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"50";"50";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"25";"-99";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,5008155,5008154,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"0";"0";"0";"-77";"-77";"e034bb55673e0ae13f8d85eb7fdcb35b";"1";"0";"1614797342";"2021-03-03 18:49:02";"2021-03-03 19:10:14";"0000-00-00 00:00:00";"42";"0";"1272";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1256";"1231";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"311";"0";"0";"31";"4959705";"-77";"197";"21";"5e6ce118673e50000c303890";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"10";"10";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"56";" No";"3";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,4988156,4988266,5008214,4988161,5008229,4988170,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"0";"0";"0";"-77";"-77";"958af80475f4d8deda290517d8b49210";"1";"0";"1614797346";"2021-03-03 18:49:06";"2021-03-03 18:52:23";"0000-00-00 00:00:00";"41";"0";"197";"0";"0";"0";"0";"0";"0";"0";"0";"0";"127";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"312";"0";"0";"31";"4959705";"-77";"241";"25";"602949ac62fd60862078e557";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"20";"24";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"22";"-99";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36";"-99";"0";"0";"-66";"0";"4959618,4988082,5008116,4988096,5008133,4988099,5008140,4988104,5008146,4988117,5008153,4988122,5008159,4988125,5008177,4988142,5008180,4988145,5008200,4988148,5008206,4988155,5008214,4988161,5008229,4988170,4988171,4988272,5008237,4988176,5008298,4988179,5008306,4959704,4959705";"1";"1";"0";"-77";"-77";"1e11a76dcdf9923d523d1cf5ed37a037";"1";"0";"1614797347";"2021-03-03 18:49:07";"2021-03-03 18:53:08";"0000-00-00 00:00:00";"55";"0";"241";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"135";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"217";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
